|genres|app_name|release_date|id
100941|['Strategy']|NOBUNAGA’S AMBITION: Soutenroku with Power Up Kit / 信長の野望・蒼天録 with パワーアップキット|2017|628130
100942|['Action']|Marvel vs. Capcom: Infinite - Gamora Classic Costume|2017|721130
100943|['Action']|Marvel vs. Capcom: Infinite - Ultron Conquest Costume|2017|721119
100944|['Action']|Marvel vs. Capcom: Infinite - Superior Spider-Man  Costume|2017|721107
100945|['Action']|Marvel vs. Capcom: Infinite - Thanos Annihilation Costume|2017|721118
100946|['Action']|Marvel vs. Capcom: Infinite - Nova Prime Costume|2017|721114
100947|['Action']|Marvel vs. Capcom: Infinite - Space Suit Costume|2017|721113
100948|['Action']|Marvel vs. Capcom: Infinite - Winter Soldier|2017|721102
100949|['Action']|Marvel vs. Capcom: Infinite - Black Widow|2017|721103
100951|['Action']|Marvel vs. Capcom: Infinite - Venom|2017|721100
100953|['Action', 'Adventure']|Panic Pump - Can you save them ALL?|2017|463410
100954|['Action', 'Indie', 'Strategy']|Qi'Tara - Awesomenauts Character|2017|561561
100955|['Adventure', 'Casual', 'Indie', 'Simulation']|Amazeing Lemons|2017|754400
100956|['Adventure', 'Free to Play', 'Indie', 'Strategy', 'Early Access']|Black Survival|2017|690510
100958|['Audio Production', 'Utilities', 'Video Production']|Zoom Player 14 : Steam Edition|2017|746700
100959|['Action', 'Adventure', 'Casual', 'Indie']|Africa Hunting|2017|758470
100960|['Simulation']|OMSI 2 Add-On Luzern - Linie 24|2017|604070
100961|['Casual', 'Indie', 'Simulation']|All Cows In|2017|703800
100962|['Casual', 'Indie', 'Racing']|Lawnmower Game 2: Drifter|2017|749550
100963|['Action', 'Casual', 'Indie']|Raining Coins|2015|755240
100964|['Action', 'Adventure', 'Indie']|Reginald Does His Thang|2017|708870
100965|['Simulation']|Train Simulator: Corris Railway Expansion Pack Loco Add-On|2017|562380
100967|['Adventure', 'Casual', 'Early Access']|Ylands|2017|298610
100969|['Adventure', 'Casual', 'Simulation', 'Strategy']|Adelantado Trilogy. Book Three|2017|573690
100970|['Action', 'RPG']|汉匈决战/Gloria Sinica: Han Xiongnu Wars|2017|688470
100971|['Adventure', 'Casual', 'Simulation', 'Strategy']|Viking Saga: Epic Adventure|2017|573720
100972|['Simulation']|Train Simulator: Canadian National Peace River Route Add-On|2017|621926
100973|['Action', 'Casual', 'RPG', 'Strategy']|Heroes of Myths - Warriors of Gods|2017|680100
100974|['Indie', 'RPG']|Yōdanji|2017|736710
100975|['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']|Sugy the Christmas elf|2017|748130
100976|['Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']|CrazyCar - Images and Music|2017|764950
100978|['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']|The adventure of Kroos|2017|747330
100979|['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']|This Is Not A Jumping Game|2017|745890
100980|['Casual', 'Indie']|Sounds of Music|2017|752880
100982|['Indie']|LongStory|2017|704010
100983|['Casual', 'Indie', 'Simulation']|Reigns: Her Majesty|2017|717640
100984|['Indie']|Puzzle Blocks|2017|747980
100985|['Indie', 'Simulation']|Opus Magnum|2017|558990
100986|['RPG', 'Strategy']|SpellForce 3|2017|311290
100988|['RPG', 'Strategy']|SpellForce 3 Digital Extras|2017|732890
100989|['Action', 'Indie', 'Strategy']|Gunlock|2017|750450
100990|['Action', 'Indie', 'Strategy']|Formata|2017|580040
100991|['Casual', 'Indie', 'Early Access']|Factorybelts 2|2017|755530
100992|['Action', 'Indie', 'Strategy']|Bubble Struggle: Adventures|2017|764970
100993|['Racing', 'Simulation']|The IL Tempo Game|2017|680370
100994|['Free to Play', 'Massively Multiplayer', 'RPG']|RIFT - Frosty Moosedantix Power Pack|2017|762640
100995|['Adventure']|Rest House VR|2017|737790
100996|['Indie']|Phantom Jump|2017|701440
100997|['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']|DC Universe Online™ - Starter Pack by LexCorp|2017|763370
100998|['Action', 'Indie', 'Simulation', 'Strategy']|Azure Sky Project|2017|712650
101000|['Adventure', 'Indie']|Stand by you|2017|743940
101003|['Adventure', 'Indie', 'RPG']|T-Rex Time Machine|2017|763950
101004|['Action', 'Casual', 'Indie', 'Racing']|Infinity Trip|2017|752710
101005|['Action', 'Indie']|Umineko: Golden Fantasia|2017|550340
101006|['Action', 'Casual', 'Indie']|Abscond|2017|752700
101007|['Action', 'Adventure']|End of Zoe|2017|530611
101008|['Action', 'Casual', 'Indie']|Boom Box Blue!|2017|705240
101009|['Racing', 'Simulation']|Car Mechanic Simulator 2018 - Plymouth DLC|2017|754920
101010|['Indie', 'Strategy']|Sentinels of the Multiverse - Soundtrack (Volume 7)|2017|467518
101011|['Utilities']|DashPanel - Assetto Corsa Full Data|2017|754470
101012|['Utilities']|DashPanel - SimBin/Sector3 Studios Full Data|2017|755073
101013|['Utilities']|DashPanel - PCARS Full Data|2017|755071
101014|['Utilities']|DashPanel - rFactor Full Data|2017|755072
101015|['Utilities']|DashPanel - Codemasters Full Data|2017|755070
101018|['Action']|Nocturnal Hunt - Soundtrack|2017|763530
101019|['Action', 'Indie']|TAOTH - The Adventures of the Herkulez|2017|749470
101020|['Action', 'Adventure', 'Indie']|Astrohazard Solutions Ltd.|2017|751260
101022|['Action', 'Adventure']|Instinct Coin & Madhouse Mode Unlock|2017|530597
101023|['Action']|DOA5LR TECMO 50th Anniversary Costume Set|2017|755860
101024|['Action', 'Adventure']|Attack Coin & Madhouse Mode Unlock|2017|530596
101025|['Action', 'Adventure']|Defense Coin & Madhouse Mode Unlock|2017|530595
101026|['Action', 'Adventure']|Reload Coin & Madhouse Mode Unlock|2017|530598
101027|['Action', 'Adventure']|Universal Coin & Madhouse Mode Unlock|2017|530599
101028|['Action', 'Adventure', 'Indie', 'RPG']|Fresh Body - The Secret|2017|764340
101029|['RPG']|Nights of Azure 2 - Side story, Time Drifts Through the Moonlit Night|2017|743280
101030|['Adventure', 'Indie']|Snail Trek - Chapter 2: A Snail Of Two Worlds|2017|756320
101031|['Video Production']|MAGIX Video deluxe 2018 Steam Edition|2017|670470
101032|['Adventure', 'Casual', 'Indie', 'RPG']|The Upside Down|2017|749740
101033|['Adventure', 'Casual', 'Indie']|Delicious - Moms vs Dads|2017|736930
101034|['Adventure', 'Casual', 'Indie']|Santa Run|2017|761440
101035|['Casual', 'Indie', 'Simulation']|4 Alice : Lorange Journey|2017|761160
101036|['Action', 'Adventure', 'Casual', 'Indie']|Daddy's gone a-hunting|2017|755580
101037|['Adventure', 'Casual', 'Indie', 'RPG']|Towards The Pantheon: Escaping Eternity - Original Soundtrack|2017|767990
101038|['Casual']|OldMaidGirl - Bikini|2017|768690
101039|['Casual', 'Indie', 'Simulation']|Now Man Flies - Xmas Design|2017|765440
101040|['Casual', 'Indie', 'Simulation']|Now Man Flies - Xmas Soundtrack|2017|765420
101041|['Action', 'Casual', 'Indie']|Dogstar|2017|739890
101043|['Education', 'Utilities']|Astrology and Horoscope Premium|2016|760710
101044|['Adventure', 'Indie']|Whirlpool|2017|756220
101045|['Casual', 'Indie']|Dots|2017|760820
101046|['Indie', 'Simulation', 'Strategy']|1010|2017|761190
101048|['Casual', 'Indie']|Zup! 7 - 4:3 Pack|2017|769610
101049|['Adventure', 'Free to Play', 'Indie', 'RPG']|Natari at the Bubble Planet|2017|573800
101050|['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']|Bit Heroes|2017|666860
101051|['Action']|Metal Soldiers 2|2017|753380
101052|['Adventure', 'Casual']|Shadow Wolf Mysteries: Bane of the Family Collector's Edition|2017|758620
101053|['Adventure', 'Casual', 'Indie']|Crystals of Niberium|2017|728650
101054|['Indie', 'Simulation']|Happy New Year Clicker|2017|760560
101055|['Adventure', 'Indie', 'RPG']|Heaven And Earth|2017|673630
101056|['Indie', 'Simulation']|Happy New Year Clicker - Artwork|2017|767510
101057|['Action', 'Casual', 'Indie']|SMACKHEAD|2017|745710
101058|['Indie', 'Strategy']|iubes:2|2017|682610
101059|['Action', 'Indie']|Warhammer: End Times - Vermintide Death on the Reik|2017|741420
101060|['Casual', 'Indie']|Alexa's Wild Night|2017|457370
101062|['Casual', 'Indie']|Tetropunk|2017|540190
101063|['Adventure', 'Casual', 'Indie']|Crazy Ball Adventures - Treasure|2017|768600
101064|['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']|MapleStory (Original Game Soundtrack) : Heroes of Maple|2017|753700
101065|['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']|MapleStory (Original Game Soundtrack) : Black Heaven|2017|753710
101066|['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']|MapleStory (Original Game Soundtrack) : Arcane River|2017|767220
101068|['Action', 'Adventure', 'Indie', 'RPG']|Quest Hunter: Original Soundtrack|2017|768950
101069|['Adventure', 'Indie', 'RPG', 'Strategy']|Wasteland Gossip|2017|746120
101070|['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']|EVE Online: 2 Daily Alpha Injectors|2017|766710
101071|['Indie', 'Strategy']|Post Human W.A.R|2017|462240
101072|['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']|EVE Online: 10 Daily Alpha Injectors|2017|766712
101073|['Casual', 'Strategy']|Donjon Defense|2017|757230
101074|['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']|EVE Online: 5 Daily Alpha Injectors|2017|766711
101075|['Indie', 'Simulation', 'Strategy', 'Early Access']|Train Station Simulator|2017|738610
101076|['Indie', 'Racing', 'Sports']|Drift Zone|2017|726600
101077|['Action', 'Adventure', 'Indie']|I wanna be The Cat|2017|637880
101078|['Action', 'Casual', 'Indie', 'RPG', 'Sports']|DEBUFF|2017|759850
101079|['Strategy']|Race for the Galaxy: Brink of War|2017|762070
101080|['Adventure', 'Casual', 'Indie']|Gorogoa|2017|557600
101081|['Action', 'Adventure', 'Indie']|LQVE: Lion Quest Versus Expanded|2017|659570
101082|['Adventure', 'Free to Play', 'Indie', 'RPG']|HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ|2017|759970
101083|['Casual', 'Indie', 'Simulation', 'Early Access']|Train Frontier Classic|2017|713460
101084|['Action', 'Adventure', 'Indie', 'Early Access']|Nakiti Generations|2017|512120
101086|['Simulation', 'Strategy']|Flesh Eaters - new maps|2017|743290
101087|['Action', 'Adventure', 'Indie']|Little Diggel|2017|580960
101088|['Simulation']|IL-2 Sturmovik: Cliffs of Dover Blitz Edition|2017|754530
101089|['Adventure', 'Indie', 'RPG']|Tales of Winds: Tomb of the Sol Empire|2017|733610
101090|['Action', 'Indie']|Battle High 2 A+|2017|755590
101091|['Indie', 'RPG']|Boot Hill Bounties|2017|727290
101092|['Indie', 'Strategy']|Teal|2017|658760
101093|['Indie', 'Racing', 'Simulation']|SoundTracks: The Train Set Game|2017|760180
101094|['Indie', 'Simulation', 'Sports', 'Strategy']|Pro Strategy Football 2018|2017|765560
101095|['Action', 'Adventure', 'Indie']|Caveblazers - Arena Mode|2017|767570
101096|['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']|Of Guards and Thieves - Founder's Army Pack|2017|701980
101098|['Indie', 'Simulation', 'Strategy']|Colony|2017|720060
101099|['Action', 'Adventure', 'Strategy']|Humans VR|2017|731690
101100|['RPG']|Sea Dogs: To Each His Own - Hero of the Nation|2017|452522
101101|['Indie', 'Strategy', 'Early Access']|Lazy Galaxy|2017|724470
101102|['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']|Fishing Planet: Christmas Giant's Pack|2017|730611
101103|['Action', 'Adventure', 'Casual', 'Indie']|Home Darkness - Escape|2017|761640
101105|['Action', 'Adventure', 'Indie', 'Simulation']|Bystander|2017|674860
101106|['Adventure', 'RPG', 'Strategy']|Omega Quintet: Billionaire's Club Pack|2017|714336
101107|['Casual', 'Indie', 'Strategy']|Tooki|2017|731520
101108|['Adventure', 'RPG', 'Strategy']|Omega Quintet: Multi-Millionaire's Club Pack|2017|714335
101109|['Adventure', 'RPG', 'Strategy']|Omega Quintet: Mega Mic Pack|2017|714333
101110|['Adventure', 'RPG', 'Strategy']|Omega Quintet: Spoilerific Unlock Pack|2017|714332
101111|['Adventure', 'RPG', 'Strategy']|Omega Quintet: Millionaire's Club Pack|2017|714334
101112|['Adventure', 'RPG', 'Strategy']|Omega Quintet: Overwhelming Outfits Pack|2017|714331
101115|['Utilities']|DashPanel|2017|715670
101116|['Indie']|Mula: The Cycle of Shadow|2017|710160
101117|['Education']|Smart Junior Academy - Summer|2017|755370
101118|['Adventure']|Leisure Suit Larry 1 - In the Land of the Lounge Lizards|2017|763970
101119|['Action', 'Strategy']|Bloons TD 5 - Candy Banana Farm Skin|2017|692151
101120|['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports']|Zaccaria Pinball - Campaign Mode|2017|765830
101121|['Casual', 'Indie', 'Strategy']|Puzzle Poker|2017|554660
101122|['Adventure', 'Indie']|Pereulok: The Series|2017|725500
101123|['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']|Fishing Planet: Santa's Kayak Pack|2017|730613
101124|['Action', 'Indie']|Genetic Disaster|2017|672460
101125|['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']|Fishing Planet: Christmas Magic Pack|2017|730612
101126|['Adventure', 'Casual', 'Indie', 'Simulation']|Smart Mummy|2017|763700
101127|['Action', 'Adventure']|Disney's Aladdin|1993|561100
101128|['Action', 'Adventure']|Disney's The Lion King|1994|561120
101129|['Free to Play']|Nekojishi Original Soundtrack|2017|769180
101130|['Action', 'RPG']|Mankind Defender|2016|751580
101132|['Action', 'Casual', 'Indie']|Trianga's Project: Battle Splash 2.0|2017|756600
101133|['Action', 'RPG']|Dying Light - White Death Bundle|2017|748340
101134|['Action', 'RPG']|Dying Light - Vintage Gunslinger Bundle|2017|748341
101135|['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports']|Zaccaria Pinball - Zankor 2017 Table|2017|771110
101137|['Casual', 'Indie', 'Racing']|Go Kart Survival|2017|713570
101138|['Simulation', 'Strategy']|EMERGENCY 3|2005|757200
101139|['Free to Play', 'Massively Multiplayer', 'Strategy']|War Planet Online: Global Conquest|2017|719640
101140|['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']|Ancient Treasure 法爾斯編年史：上古秘寶|2017|745930
101141|['Action', 'Indie', 'Strategy']|SoTo|2017|717960
101142|['Casual']|City Builder|2017|764550
101143|['Design &amp; Illustration', 'Web Publishing']|SMILE GAME BUILDER Exporter for Unity 5.6|2017|766450
101144|['Action', 'Adventure', 'Casual', 'Indie']|Australian trip|2017|757870
101145|['Simulation']|X-Plane 11 - Add-on: Aerosoft - Svalbard4XPlane|2017|675357
101146|['Action', 'Adventure', 'Casual', 'Indie']|Caviar - Endless Stress Reliever|2017|764740
101147|['Adventure', 'Casual']|Christmas Tale - Deluxe Edition|2017|768500
101149|['Adventure', 'Casual', 'Indie']|Farnham Fables Tape 1 Episode 3|2017|771780
101150|['Simulation']|Pinball FX3 - Carnivals and Legends|2017|750060
101151|['Action']|Tom Clancy's Rainbow Six® Siege - Pro League Mira Set|2017|744836
101152|['Action', 'Adventure']|Life is Strange: Before the Storm Episode 3|2017|704740
101153|['Action']|Tom Clancy's Rainbow Six® Siege - Pro League Castle Set|2017|744832
101154|['Action']|Tom Clancy's Rainbow Six® Siege - Pro League Doc Set|2017|744830
101155|['Action']|Tom Clancy's Rainbow Six® Siege - Pro League Buck Set|2017|744834
101156|['Action']|LEGO® Marvel Super Heroes 2 - Classic Guardians of the Galaxy|2017|720690
101157|['Action']|LEGO® Marvel Super Heroes 2 - Agents of Atlas|2017|720700
101158|['Casual', 'Indie', 'RPG', 'Simulation']|EquiMagic - Galashow of Horses|2017|664250
101159|['Action', 'Casual', 'Indie', 'Simulation']|SOUNDTRACK? OK!|2017|761470
101160|['Action']|LEGO® Marvel Super Heroes 2 - Out of Time Character Pack|2017|720710
101161|['Action', 'Adventure', 'Free to Play']|Modern Combat Versus|2017|723780
101162|['Action']|LEGO® Marvel Super Heroes 2 - Guardians of the Galaxy Vol. 2|2017|720800
101163|['Casual', 'Simulation']|Rocksmith® 2014 Edition – Remastered – Johnny Cash Song Pack (I-II)|2017|637805
101164|['Adventure', 'Indie', 'RPG']|Foundation of Nightmares|2017|705130
101165|['Adventure', 'Indie', 'RPG']|Captive of Fortune|2017|711350
101166|['Casual', 'Simulation']|Rocksmith® 2014 Edition – Remastered – Johnny Cash Song Pack I|2017|637806
101167|['Indie', 'Strategy']|Goblin Storm|2017|713840
101168|['Adventure', 'Free to Play', 'Indie', 'Strategy', 'Early Access']|Visions of Zosimos|2018|602600
101169|['Utilities']|Gamiflux Server|2017|745640
101170|['Action', 'Indie']|Vulture Strike Soundtrack|2017|764350
101171|['Adventure', 'Casual', 'Indie', 'RPG']|Dragon Sinker|2017|745830
101173|['Action']|Friday the 13th: The Game - Jason Part 7 Machete Kill Pack|2017|739581
101174|['Simulation']|Trainz Route: Cornish Mainline & Branches|2017|767230
101175|['Action', 'Free to Play']|Warframe Starter Pack|2017|759104
101177|['Action']|ELEAGUE 2018 Boston CS:GO Major Championship Mega Bundle|2017|772170
101178|['Action', 'Casual']|Ancient Amuletor - Into The Ice|2017|697180
101179|['Adventure']|A Small Robot Story|2017|753440
101180|['Free to Play', 'Massively Multiplayer', 'RPG']|TOS - New Rank Booster for NA Servers|2017|768700
101181|['Free to Play', 'Massively Multiplayer', 'RPG']|TOS - New Rank Booster for SA Servers|2017|768703
101182|['Free to Play', 'Massively Multiplayer', 'RPG']|TOS - New Rank Booster for EU Servers|2017|768701
101183|['Free to Play', 'Massively Multiplayer', 'RPG']|TOS - New Rank Booster for SEA Servers|2017|768702
101184|['Simulation', 'Strategy']|Bridge Constructor Portal|2017|684410
101185|['Adventure', 'Casual', 'Indie']|Forest Legends: The Call of Love Collector's Edition|2013|765770
101188|['Action', 'Adventure', 'Indie', 'Early Access']|Alien Mayhem|2017|714060
101189|['Simulation']|FSX Steam Edition: Moving Map Add-On|2017|643681
101190|['Simulation']|FSX Steam Edition: Approach Training Add-On|2017|643682
101191|['Simulation']|FSX Steam Edition: View & Slew Add-On|2017|643683
101192|['Simulation']|FSX Steam Edition: Flight Recorder Add-On|2017|643684
101193|['Simulation']|FSX Steam Edition: TerraFlora Add-On|2017|643685
101194|['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']|Chess Ultra Easter Island chess set|2017|639000
101195|['Simulation']|Train Simulator: Peninsula Corridor: San Francisco - Gilroy Route Add-On|2017|642807
101197|['Action', 'Strategy']|Hidden & Dangerous 2: Courage Under Fire|2003|703320
101198|['Action', 'Strategy']|Hidden & Dangerous: Action Pack|2000|703310
101199|['Action', 'Adventure', 'Indie']|Krampus Quest|2017|758170
101201|['Casual', 'Indie']|旧手表 - Old Watch|2017|654260
101202|['Casual']|Twinstack|2017|753560
101203|['Adventure', 'Indie', 'RPG', 'Strategy']|Armello - Rivals Hero Pack|2017|398917
